MoviePersonID(Integer),FirstName(String),LastName(String),CrewTitleID(Integer),MovieID(Integer),Title(String),YearReleased(Integer),Quantity(Integer)
2417,Claudette,Nevins,1,319,Sleeping with the Enemy ,1991,16
182,Giles,New,1,21,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,21
866,Bob,Newhart,1,99,Elf ,2003,31
1043,Paul,Newman,1,121,The Sting ,1973,25
1043,Paul,Newman,1,246,The Towering Inferno ,1974,17
1043,Paul,Newman,1,304,Road to Perdition ,2002,26
1043,Paul,Newman,1,314,Butch Cassidy and the Sundance Kid ,1969,27
263,Teddy,Newton,1,31,The Incredibles ,2004,21
492,Thandie,Newton,1,55,Mission: Impossible II ,2000,20
738,Olivia,Newton-John,1,84,Grease ,1978,30
657,Austin,Nichols,1,74,The Day After Tomorrow ,2004,19
755,Taylor,Nichols,1,85,Jurassic Park III ,2001,28
2126,Nichelle,Nichols,1,273,Star Trek IV: The Voyage Home ,1986,29
301,Jack,Nicholson,1,35,Batman ,1989,18
301,Jack,Nicholson,1,139,As Good as It Gets ,1997,27
301,Jack,Nicholson,1,153,A Few Good Men ,1992,31
301,Jack,Nicholson,1,179,Anger Management ,2003,10
301,Jack,Nicholson,1,211,Something's Gotta Give ,2003,34
301,Jack,Nicholson,1,262,One Flew Over the Cuckoo's Nest ,1975,33
301,Jack,Nicholson,1,278,Terms of Endearment ,1983,14
1155,Julia,Nickson-Soul,1,136,Rambo: First Blood Part II ,1985,40
644,Connie,Nielsen,1,73,Gladiator ,2000,16
1116,Brigitte,Nielsen,1,131,Beverly Hills Cop II ,1987,38
1116,Brigitte,Nielsen,1,197,Rocky IV ,1985,17
183,M.,Night Shyamalan,1,48,Signs ,2002,15
951,Leonard,Nimoy,1,273,Star Trek IV: The Voyage Home ,1986,29
750,Alessandro,Nivola,1,85,Jurassic Park III ,2001,28
750,Alessandro,Nivola,1,261,Face/Off ,1997,36
1005,Marni,Nixon,1,115,The Sound of Music ,1965,10
1005,Marni,Nixon,1,225,Mulan ,1998,24
1763,DeVaughn,Nixon,1,219,The Bodyguard ,1992,27
1644,Amaury,Nolasco,1,200,2 Fast 2 Furious ,2003,13
1429,Brawley,Nolte,1,170,Ransom ,1996,26
1509,Nick,Nolte,1,182,Hulk ,2003,5
192,Bruce,Norris,1,22,The Sixth Sense ,1999,25
256,Jim,Norton,1,30,Harry Potter and the Chamber of Secrets ,2002,18
2247,Edward,Norton,1,293,The Italian Job ,2003,16
2204,Kresimir,Novakovic,1,287,Analyze This ,1999,20
2503,Don,Novello,1,335,Casper ,1995,27
2430,Danny,Nucci,1,322,Eraser ,1996,30
64,Bill,Nunn,1,6,Spider-Man ,2002,23
64,Bill,Nunn,1,9,Spider-Man 2 ,2004,10
64,Bill,Nunn,1,161,Sister Act ,1992,30
317,Mike,Nussbaum,1,36,Men in Black ,1997,40
2230,Russell,Nype,1,291,Love Story ,1970,33
1513,Kevin,O. Rankin,1,182,Hulk ,2003,5
655,Jay,O. Sanders,1,74,The Day After Tomorrow ,2004,19
2491,Brittany,Oaks,1,333,The Cat in the Hat ,2003,20
2055,Hugh,O'Brian,1,263,Twins ,1988,36
1357,Richard,O'Brien,1,160,The Rocky Horror Picture Show ,1975,6
2171,Sean,O'Bryan,1,280,The Princess Diaries ,2001,19
1121,Jerry,O'Connell,1,132,Jerry Maguire ,1996,27
1121,Jerry,O'Connell,1,321,Scream 2 ,1997,38
2261,William,O'Connell,1,294,Every Which Way But Loose ,1978,13
1191,Derrick,O'Connor,1,140,Lethal Weapon 2 ,1989,24
2076,Masashi,Odate,1,267,The Last Samurai ,2003,26
535,Keir,O'Donnell,1,59,Wedding Crashers ,2005,15
693,Chris,O'Donnell,1,78,Batman Forever ,1995,23
693,Chris,O'Donnell,1,284,Batman & Robin ,1997,22
934,Rosie,O'Donnell,1,106,Tarzan ,1999,16
934,Rosie,O'Donnell,1,187,The Flintstones ,1994,31
934,Rosie,O'Donnell,1,204,Sleepless in Seattle ,1993,29
934,Rosie,O'Donnell,1,283,A League of Their Own ,1992,22
2509,Steve,O'Donnell,1,336,Shakespeare in Love ,1998,44
924,David,Ogden Stiers,1,105,Beauty and the Beast ,1991,24
924,David,Ogden Stiers,1,142,Lilo & Stitch ,2002,21
924,David,Ogden Stiers,1,151,Pocahontas ,1995,23
924,David,Ogden Stiers,1,339,The Hunchback of Notre Dame ,1996,13
1794,Soon-Tek,Oh,1,225,Mulan ,1998,24
1484,Jack,O'Halloran,1,177,Superman ,1978,26
1484,Jack,O'Halloran,1,281,Superman II ,1980,34
220,Catherine,O'Hara,1,26,Home Alone ,1990,28
220,Catherine,O'Hara,1,98,Home Alone 2: Lost in New York ,1992,33
220,Catherine,O'Hara,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
921,Paige,O'Hara,1,105,Beauty and the Beast ,1991,24
181,Damian,O'Hare,1,21,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,21
2162,Sophie,Okonedo,1,279,Ace Ventura: When Nature Calls ,1995,15
553,Gary,Oldman,1,62,Batman Begins ,2005,19
553,Gary,Oldman,1,102,Air Force One ,1997,31
553,Gary,Oldman,1,112,Hannibal ,2001,24
2059,Matt,O'Leary,1,264,Spy Kids 3-D: Game Over ,2003,16
1695,Irene,Olga López,1,207,Erin Brockovich ,2000,13
1545,Robert,Oliveri,1,186,"Honey, I Shrunk the Kids ",1989,17
2408,Timothy,Olyphant,1,317,Gone in Sixty Seconds ,2000,32
2408,Timothy,Olyphant,1,321,Scream 2 ,1997,38
2228,Ryan,O'Neal,1,291,Love Story ,1970,33
604,Barbara,O'Neil,1,67,Gone with the Wind ,1939,28
1544,Amy,O'Neill,1,186,"Honey, I Shrunk the Kids ",1989,17
1725,Michael,O'Neill,1,212,Traffic ,2000,20
1725,Michael,O'Neill,1,226,Seabiscuit ,2003,33
1185,Lupe,Ontiveros,1,139,As Good as It Gets ,1997,27
922,Jerry,Orbach,1,105,Beauty and the Beast ,1991,24
1267,Bruce,Ornstein,1,149,Saturday Night Fever ,1977,31
2334,Ed,O'Ross,1,305,Dick Tracy ,1990,22
2380,Leland,Orser,1,312,Daredevil ,2003,31
373,Sarah,Osman,1,42,My Big Fat Greek Wedding ,2002,16
398,Miranda,Otto,1,45,War of the Worlds ,2005,13
398,Miranda,Otto,1,127,What Lies Beneath ,2000,23
1705,Götz,Otto,1,209,Tomorrow Never Dies ,1997,26
1145,Tudor,Owen,1,134,One Hundred and One Dalmatians ,1961,24
1770,Clive,Owen,1,221,The Bourne Identity ,2002,19
49,Frank,Oz,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
49,Frank,Oz,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
49,Frank,Oz,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
49,Frank,Oz,1,19,Star Wars: Episode VI - Return of the Jedi ,1983,6
49,Frank,Oz,1,24,Star Wars: Episode V - The Empire Strikes Back ,1980,19
49,Frank,Oz,1,34,"Monsters, Inc. ",2001,24
1466,Irma,P. Hall,1,175,Patch Adams ,1998,17
1466,Irma,P. Hall,1,342,Collateral ,2004,26
1471,Al,Pacino,1,176,The Godfather ,1972,17
1983,Manuel,Padilla Jr.,1,250,American Graffiti ,1973,14
1455,Josh,Pais,1,174,Teenage Mutant Ninja Turtles ,1990,32
307,Jack,Palance,1,35,Batman ,1989,18
307,Jack,Palance,1,213,City Slickers ,1991,21
1348,Chazz,Palminteri,1,159,Stuart Little ,1999,24
1348,Chazz,Palminteri,1,287,Analyze This ,1999,20
2521,Gwyneth,Paltrow,1,338,Se7en ,1995,34
1015,Hayden,Panettiere,1,117,A Bug's Life ,1998,22
1015,Hayden,Panettiere,1,168,Dinosaur ,2000,28
1015,Hayden,Panettiere,1,248,Remember the Titans ,2000,33
1082,Stuart,Pankin,1,126,Fatal Attraction ,1987,31
697,Joe,Pantoliano,1,79,The Fugitive ,1993,16
697,Joe,Pantoliano,1,104,The Matrix ,1999,28
697,Joe,Pantoliano,1,165,Bad Boys II ,2003,19
697,Joe,Pantoliano,1,312,Daredevil ,2003,31
2433,Michael,Papajohn,1,322,Eraser ,1996,30
1265,Paul,Pape,1,149,Saturday Night Fever ,1977,31
507,Anna,Paquin,1,56,X2 ,2003,26
507,Anna,Paquin,1,124,X-Men ,2000,27
1966,Kip,Pardue,1,248,Remember the Titans ,2000,33
2264,Annie,Parisse,1,295,How to Lose a Guy in 10 Days ,2003,29
52,Ray,Park,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
52,Ray,Park,1,124,X-Men ,2000,27
455,Evan,Parke,1,51,King Kong ,2005,10
1104,David,Parker,1,129,Fantastic Four ,2005,7
2337,Dolly,Parton,1,306,Nine to Five ,1980,29
1034,Vincent,Pastore,1,119,Shark Tale ,2004,26
686,Robert,Pastorelli,1,77,Dances with Wolves ,1990,14
686,Robert,Pastorelli,1,322,Eraser ,1996,30
1144,J.,Pat O'Malley,1,134,One Hundred and One Dalmatians ,1961,24
1144,J.,Pat O'Malley,1,150,The Jungle Book ,1967,30
1622,Michael,Pataki,1,197,Rocky IV ,1985,17
562,Robert,Patrick,1,63,Terminator 2: Judgment Day ,1991,11
562,Robert,Patrick,1,231,Walk the Line ,2005,24
562,Robert,Patrick,1,259,Spy Kids ,2001,7
562,Robert,Patrick,1,329,Charlie's Angels: Full Throttle ,2003,20
1590,J.,Patrick McNamara,1,193,Close Encounters of the Third Kind ,1977,27
1461,Jay,Patterson,1,174,Teenage Mutant Ninja Turtles ,1990,32
595,Will,Patton,1,66,Armageddon ,1998,9
595,Will,Patton,1,248,Remember the Titans ,2000,33
595,Will,Patton,1,317,Gone in Sixty Seconds ,2000,32
711,Timothy,Paul Perez,1,80,Ocean's Eleven ,2001,36
1312,Jan,Pavel Filipensky,1,154,xXx ,2002,23
8,Bill,Paxton,1,1,Titanic ,1997,32
8,Bill,Paxton,1,41,Twister ,1996,36
8,Bill,Paxton,1,103,Apollo 13 ,1995,4
8,Bill,Paxton,1,141,True Lies ,1994,26
1731,David,Paymer,1,213,City Slickers ,1991,21
728,Allen,Payne,1,82,The Perfect Storm ,2000,31
1838,Waylon,Payne,1,231,Walk the Line ,2005,24
741,Barry,Pearl,1,84,Grease ,1978,30
251,Clive,Pearse,1,29,Shrek ,2001,22
100,Bob,Peck,1,11,Jurassic Park ,1993,20
2537,Anthony,Peck,1,341,Die Hard: With a Vengeance ,1995,32
1713,Amanda,Peet,1,211,Something's Gotta Give ,2003,34
857,Andy,Pellick,1,97,The Polar Express ,2004,18
118,Austin,Pendleton,1,13,Finding Nemo ,2003,21
1318,Chris,Penn,1,155,Rush Hour ,1998,27
132,Bob,Penny,1,14,Forrest Gump ,1994,27
483,Barry,Pepper,1,54,Saving Private Ryan ,1998,12
483,Barry,Pepper,1,169,The Green Mile ,1999,13
483,Barry,Pepper,1,266,Enemy of the State ,1998,41
1386,Piper,Perabo,1,164,Cheaper by the Dozen ,2003,24
1549,Elizabeth,Perkins,1,187,The Flintstones ,1994,31
1549,Elizabeth,Perkins,1,251,Big ,1988,23
720,Valerie,Perrine,1,81,What Women Want ,2000,8
720,Valerie,Perrine,1,177,Superman ,1978,26
720,Valerie,Perrine,1,281,Superman II ,1980,34
2056,Nehemiah,Persoff,1,263,Twins ,1988,36
216,Joe,Pesci,1,26,Home Alone ,1990,28
216,Joe,Pesci,1,98,Home Alone 2: Lost in New York ,1992,33
216,Joe,Pesci,1,140,Lethal Weapon 2 ,1989,24
216,Joe,Pesci,1,146,Lethal Weapon 3 ,1992,33
216,Joe,Pesci,1,190,Lethal Weapon 4 ,1998,18
1266,Donna,Pescow,1,149,Saturday Night Fever ,1977,31
297,Bob,Peterson,1,34,"Monsters, Inc. ",2001,24
2249,Stefano,Petronelli,1,293,The Italian Job ,2003,16
2183,Lori,Petty,1,283,A League of Their Own ,1992,22
1007,Michelle,Pfeiffer,1,116,Batman Returns ,1992,36
1007,Michelle,Pfeiffer,1,127,What Lies Beneath ,2000,23
1007,Michelle,Pfeiffer,1,323,The Prince of Egypt ,1998,31
212,James,Phelps,1,25,Harry Potter and the Goblet of Fire ,2005,24
212,James,Phelps,1,30,Harry Potter and the Chamber of Secrets ,2002,18
213,Oliver,Phelps,1,25,Harry Potter and the Goblet of Fire ,2005,24
1919,Mekhi,Phifer,1,243,8 Mile ,2002,27
1529,Leslie,Phillips,1,184,Lara Croft: Tomb Raider ,2001,23
1530,Robert,Phillips,1,184,Lara Croft: Tomb Raider ,2001,23
1980,Mackenzie,Phillips,1,250,American Graffiti ,1973,14
2539,Sam,Phillips,1,341,Die Hard: With a Vengeance ,1995,32
421,Joaquin,Phoenix,1,48,Signs ,2002,15
421,Joaquin,Phoenix,1,73,Gladiator ,2000,16
421,Joaquin,Phoenix,1,231,Walk the Line ,2005,24
421,Joaquin,Phoenix,1,253,The Village ,2004,46
620,River,Phoenix,1,69,Indiana Jones and the Last Crusade ,1989,29
1824,Slim,Pickens,1,230,Blazing Saddles ,1974,31
244,Spencer,Pickren,1,28,Meet the Fockers ,2004,26
245,Bradley,Pickren,1,28,Meet the Fockers ,2004,26
923,Bradley,Pierce,1,105,Beauty and the Beast ,1991,24
923,Bradley,Pierce,1,337,Jumanji ,1995,27
1037,Rosamund,Pike,1,120,Die Another Day ,2002,14
628,Jada,Pinkett Smith,1,70,Madagascar ,2005,27
628,Jada,Pinkett Smith,1,191,The Nutty Professor ,1996,22
628,Jada,Pinkett Smith,1,321,Scream 2 ,1997,38
628,Jada,Pinkett Smith,1,342,Collateral ,2004,26
1441,Maria,Pitillo,1,172,Godzilla ,1998,23
662,Brad,Pitt,1,75,Mr. & Mrs. Smith ,2005,7
662,Brad,Pitt,1,80,Ocean's Eleven ,2001,36
662,Brad,Pitt,1,180,Troy ,2004,26
662,Brad,Pitt,1,208,Ocean's Twelve ,2004,30
662,Brad,Pitt,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
662,Brad,Pitt,1,338,Se7en ,1995,34
2109,Jeremy,Piven,1,271,Scary Movie 3 ,2003,22
1568,Tony,Plana,1,189,An Officer and a Gentleman ,1982,6
1256,Oliver,Platt,1,148,Doctor Dolittle ,1998,23
1256,Oliver,Platt,1,276,A Time to Kill ,1996,17
1256,Oliver,Platt,1,289,Indecent Proposal ,1993,23
2534,Martha,Plimpton,1,340,Parenthood ,1989,35
1423,Joan,Plowright,1,168,Dinosaur ,2000,28
1423,Joan,Plowright,1,171,101 Dalmatians ,1996,15
1423,Joan,Plowright,1,181,Bringing Down the House ,2003,25
879,Christopher,Plummer,1,100,National Treasure ,2004,20
879,Christopher,Plummer,1,107,A Beautiful Mind ,2001,14
879,Christopher,Plummer,1,115,The Sound of Music ,1965,10
1775,Glenn,Plummer,1,222,Speed ,1994,36
2177,Amanda,Plummer,1,282,Pulp Fiction ,1994,35
949,Roman,Podhora,1,108,Chicago ,2002,35
1934,Larry,Poindexter,1,244,S.W.A.T. ,2003,21
800,Sydney,Pollack,1,91,Tootsie ,1982,31
1302,Kevin,Pollak,1,153,A Few Good Men ,1992,31
1302,Kevin,Pollak,1,258,Dr. Dolittle 2 ,2001,12
242,Teri,Polo,1,28,Meet the Fockers ,2004,26
242,Teri,Polo,1,110,Meet the Parents ,2000,22
495,John,Polson,1,55,Mission: Impossible II ,2000,20
2379,Ellen,Pompeo,1,312,Daredevil ,2003,31
408,Yelena,Popovic,1,46,Cast Away ,2000,10
197,Anna,Popplewell,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
46,Natalie,Portman,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
46,Natalie,Portman,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
46,Natalie,Portman,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
1369,Richard,Portnow,1,161,Sister Act ,1992,30
1955,Parker,Posey,1,247,You've Got Mail ,1998,8
822,Markie,Post,1,93,There's Something About Mary ,1998,23
414,Pete,Postlethwaite,1,47,The Lost World: Jurassic Park ,1997,35
834,Franka,Potente,1,95,The Bourne Supremacy ,2004,18
834,Franka,Potente,1,221,The Bourne Identity ,2002,19
1464,Monica,Potter,1,175,Patch Adams ,1998,17
2024,Chris,Potter,1,257,The Pacifier ,2005,13
334,Annie,Potts,1,38,Toy Story 2 ,1999,42
334,Annie,Potts,1,43,Ghost Busters ,1984,13
334,Annie,Potts,1,71,Toy Story ,1995,19
334,Annie,Potts,1,260,Ghostbusters II ,1989,26
1258,Kyla,Pratt,1,148,Doctor Dolittle ,1998,23
1258,Kyla,Pratt,1,258,Dr. Dolittle 2 ,2001,12
1467,Harve,Presnell,1,175,Patch Adams ,1998,17
1467,Harve,Presnell,1,205,Mr. Deeds ,2002,15
1467,Harve,Presnell,1,261,Face/Off ,1997,36
2339,Lawrence,Pressman,1,306,Nine to Five ,1980,29
1120,Kelly,Preston,1,132,Jerry Maguire ,1996,27
1120,Kelly,Preston,1,263,Twins ,1988,36
1120,Kelly,Preston,1,333,The Cat in the Hat ,2003,20
1306,J.A.,Preston,1,153,A Few Good Men ,1992,31
1657,Carrie,Preston,1,202,My Best Friend's Wedding ,1997,41
1274,Louis,Prima,1,150,The Jungle Book ,1967,30
1127,Freddie,Prinze Jr.,1,133,Scooby-Doo ,2002,26
1115,Jürgen,Prochnow,1,131,Beverly Hills Cop II ,1987,38
447,Robert,Prosky,1,50,Mrs. Doubtfire ,1993,27
21,David,Prowse,1,2,Star Wars ,1977,15
21,David,Prowse,1,24,Star Wars: Episode V - The Empire Strikes Back ,1980,19
178,Jonathan,Pryce,1,21,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,21
178,Jonathan,Pryce,1,209,Tomorrow Never Dies ,1997,26
2422,Richard,Pryor,1,320,Stir Crazy ,1980,17
164,Bill,Pullman,1,20,Independence Day ,1996,20
164,Bill,Pullman,1,204,Sleepless in Seattle ,1993,29
164,Bill,Pullman,1,270,The Grudge ,2004,31
164,Bill,Pullman,1,283,A League of Their Own ,1992,22
164,Bill,Pullman,1,335,Casper ,1995,27
499,Dominic,Purcell,1,55,Mission: Impossible II ,2000,20
772,Amrish,Puri,1,88,Indiana Jones and the Temple of Doom ,1984,24
542,Missi,Pyle,1,60,Charlie and the Chocolate Factory ,2005,5
542,Missi,Pyle,1,181,Bringing Down the House ,2003,25
542,Missi,Pyle,1,252,Dodgeball: A True Underdog Story ,2004,37
170,Randy,Quaid,1,20,Independence Day ,1996,20
651,Dennis,Quaid,1,74,The Day After Tomorrow ,2004,19
53,Hugh,Quarshie,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
901,Kathleen,Quinlan,1,103,Apollo 13 ,1995,4
1358,Patricia,Quinn,1,160,The Rocky Horror Picture Show ,1975,6
1410,Francesco,Quinn,1,167,Platoon ,1986,16
2048,Dean,R. Brooks,1,262,One Flew Over the Cuckoo's Nest ,1975,33
394,Gilbert,R. Hill,1,44,Beverly Hills Cop ,1984,22
394,Gilbert,R. Hill,1,131,Beverly Hills Cop II ,1987,38
885,Gerald,R. Molen,1,101,Rain Man ,1988,36
848,Steve,Rackman,1,96,Crocodile Dundee ,1986,16
149,Daniel,Radcliffe,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
149,Daniel,Radcliffe,1,25,Harry Potter and the Goblet of Fire ,2005,24
149,Daniel,Radcliffe,1,30,Harry Potter and the Chamber of Secrets ,2002,18
149,Daniel,Radcliffe,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
2101,Ted,Raimi,1,270,The Grudge ,2004,31
2242,Jack,Ramage,1,292,Kramer vs. Kramer ,1979,10
379,Harold,Ramis,1,43,Ghost Busters ,1984,13
379,Harold,Ramis,1,260,Ghostbusters II ,1989,26
1396,Theresa,Randle,1,165,Bad Boys II ,2003,19
1958,John,Randolph,1,247,You've Got Mail ,1998,8
121,Joe,Ranft,1,13,Finding Nemo ,2003,21
121,Joe,Ranft,1,117,A Bug's Life ,1998,22
798,Michael,Rapaport,1,90,Hitch ,2005,17
939,Anthony,Rapp,1,107,A Beautiful Mind ,2001,14
222,Devin,Ratray,1,26,Home Alone ,1990,28
222,Devin,Ratray,1,98,Home Alone 2: Lost in New York ,1992,33
298,John,Ratzenberger,1,34,"Monsters, Inc. ",2001,24
298,John,Ratzenberger,1,38,Toy Story 2 ,1999,42
298,John,Ratzenberger,1,71,Toy Story ,1995,19
322,Adrian,Rawlins,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
2287,Stephen,Rea,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
288,Chris,Rebello,1,33,Jaws ,1975,17
172,James,Rebhorn,1,20,Independence Day ,1996,20
172,James,Rebhorn,1,110,Meet the Parents ,2000,22
684,Floyd,Red Crow' Westerman,1,77,Dances with Wolves ,1990,14
2045,William,Redfield,1,262,One Flew Over the Cuckoo's Nest ,1975,33
1044,Robert,Redford,1,121,The Sting ,1973,25
1044,Robert,Redford,1,289,Indecent Proposal ,1993,23
1044,Robert,Redford,1,314,Butch Cassidy and the Sundance Kid ,1969,27
761,Vanessa,Redgrave,1,86,Mission: Impossible ,1996,29
761,Vanessa,Redgrave,1,157,Deep Impact ,1998,28
645,Oliver,Reed,1,73,Gladiator ,2000,16
1023,Jerry,Reed,1,118,The Waterboy ,1998,14
1023,Jerry,Reed,1,203,Smokey and the Bandit ,1977,13
1424,Della,Reese,1,168,Dinosaur ,2000,28
1478,Christopher,Reeve,1,177,Superman ,1978,26
1478,Christopher,Reeve,1,281,Superman II ,1980,34
607,George,Reeves,1,67,Gone with the Wind ,1939,28
906,Keanu,Reeves,1,104,The Matrix ,1999,28
906,Keanu,Reeves,1,211,Something's Gotta Give ,2003,34
906,Keanu,Reeves,1,222,Speed ,1994,36
906,Keanu,Reeves,1,340,Parenthood ,1989,35
1220,Tara,Reid,1,143,American Pie 2 ,2001,24
1220,Tara,Reid,1,316,American Pie ,1999,18
386,Judge,Reinhold,1,44,Beverly Hills Cop ,1984,22
386,Judge,Reinhold,1,131,Beverly Hills Cop II ,1987,38
386,Judge,Reinhold,1,144,The Santa Clause ,1994,14
386,Judge,Reinhold,1,163,The Santa Clause 2 ,2002,26
2516,Sandra,Reinton,1,336,Shakespeare in Love ,1998,44
1118,Paul,Reiser,1,131,Beverly Hills Cop II ,1987,38
1277,Bruce,Reitherman,1,150,The Jungle Book ,1967,30
1088,James,Remar,1,127,What Lies Beneath ,2000,23
1088,James,Remar,1,200,2 Fast 2 Furious ,2003,13
1931,Jeremy,Renner,1,244,S.W.A.T. ,2003,21
759,Jean,Reno,1,86,Mission: Impossible ,1996,29
759,Jean,Reno,1,172,Godzilla ,1998,23
2107,Simon,Rex,1,271,Scary Movie 3 ,2003,22
1059,Burt,Reynolds,1,123,The Longest Yard ,2005,14
1059,Burt,Reynolds,1,203,Smokey and the Bandit ,1977,13
1665,George,Reynolds,1,203,Smokey and the Bandit ,1977,13
493,Ving,Rhames,1,55,Mission: Impossible II ,2000,20
493,Ving,Rhames,1,86,Mission: Impossible ,1996,29
493,Ving,Rhames,1,142,Lilo & Stitch ,2002,21
493,Ving,Rhames,1,282,Pulp Fiction ,1994,35
493,Ving,Rhames,1,325,Con Air ,1997,18
1528,Julian,Rhind-Tutt,1,184,Lara Croft: Tomb Raider ,2001,23
1528,Julian,Rhind-Tutt,1,245,Notting Hill ,1999,21
349,John,Rhys-Davies,1,40,Raiders of the Lost Ark ,1981,23
349,John,Rhys-Davies,1,69,Indiana Jones and the Last Crusade ,1989,29
486,Giovanni,Ribisi,1,54,Saving Private Ryan ,1998,12
486,Giovanni,Ribisi,1,317,Gone in Sixty Seconds ,2000,32
1236,Adrian,Ricard,1,145,"I, Robot ",2004,32
2009,Christina,Ricci,1,255,The Addams Family ,1991,18
2009,Christina,Ricci,1,326,Sleepy Hollow ,1999,11
2009,Christina,Ricci,1,335,Casper ,1995,27
1863,Condoleezza,Rice,1,234,Fahrenheit 9/11 ,2004,13
2490,Taylor,Rice,1,333,The Cat in the Hat ,2003,20
103,Ariana,Richards,1,11,Jurassic Park ,1993,20
1649,Denise,Richards,1,201,The World Is Not Enough ,1999,14
1437,Joely,Richardson,1,171,101 Dalmatians ,1996,15
1437,Joely,Richardson,1,256,The Patriot ,2000,19
2067,Ralph,Richardson,1,265,Doctor Zhivago ,1965,23
2199,Miranda,Richardson,1,286,Chicken Run ,2000,13
2199,Miranda,Richardson,1,326,Sleepy Hollow ,1999,11
631,Andy,Richter,1,70,Madagascar ,2005,27
631,Andy,Richter,1,258,Dr. Dolittle 2 ,2001,12
332,Don,Rickles,1,38,Toy Story 2 ,1999,42
332,Don,Rickles,1,71,Toy Story ,1995,19
966,Alan,Rickman,1,111,Robin Hood: Prince of Thieves ,1991,16
1296,Peter,Riegert,1,152,Animal House ,1978,32
1296,Peter,Riegert,1,228,The Mask ,1994,36
2207,Joseph,Rigano,1,287,Analyze This ,1999,20
2495,Lucia,Rijker,1,334,Million Dollar Baby ,2004,23
2474,Jack,Riley,1,331,The Rugrats Movie ,1998,11
1724,Emilio,Rivera,1,212,Traffic ,2000,20
1562,Sam,Robards,1,188,American Beauty ,1999,23
2533,Jason,Robards,1,340,Parenthood ,1989,35
399,Tim,Robbins,1,45,War of the Worlds ,2005,13
399,Tim,Robbins,1,92,Top Gun ,1986,34
781,Julia,Roberts,1,89,Pretty Woman ,1990,15
781,Julia,Roberts,1,135,Runaway Bride ,1999,29
781,Julia,Roberts,1,202,My Best Friend's Wedding ,1997,41
781,Julia,Roberts,1,207,Erin Brockovich ,2000,13
781,Julia,Roberts,1,208,Ocean's Twelve ,2004,30
781,Julia,Roberts,1,229,Hook ,1991,22
781,Julia,Roberts,1,245,Notting Hill ,1999,21
781,Julia,Roberts,1,319,Sleeping with the Enemy ,1991,16
781,Julia,Roberts,1,328,The Pelican Brief ,1993,26
1833,Dallas,Roberts,1,231,Walk the Line ,2005,24
59,Cliff,Robertson,1,6,Spider-Man ,2002,23
891,Kim,Robillard,1,101,Rain Man ,1988,36
403,Ann,Robinson,1,45,War of the Worlds ,2005,13
586,The,Rock,1,65,The Mummy Returns ,2001,24
626,Chris,Rock,1,70,Madagascar ,2005,27
626,Chris,Rock,1,123,The Longest Yard ,2005,14
626,Chris,Rock,1,190,Lethal Weapon 4 ,1998,18
687,Charles,Rocket,1,77,Dances with Wolves ,1990,14
687,Charles,Rocket,1,199,Dumb & Dumber ,1994,20
2069,Jeffrey,Rockland,1,265,Doctor Zhivago ,1965,23
1428,Sam,Rockwell,1,169,The Green Mile ,1999,13
1428,Sam,Rockwell,1,210,Charlie's Angels ,2000,23
1692,George,Rocky Sullivan,1,207,Erin Brockovich ,2000,13
1247,Michelle,Rodriguez,1,147,The Fast and the Furious ,2001,16
1247,Michelle,Rodriguez,1,244,S.W.A.T. ,2003,21
1691,Valente,Rodriguez,1,207,Erin Brockovich ,2000,13
700,Daniel,Roebuck,1,79,The Fugitive ,1993,16
2142,Seth,Rogen,1,275,The 40 Year Old Virgin ,2005,13
1150,Reg,Rogers,1,135,Runaway Bride ,1999,29
2504,Fred,Rogers,1,335,Casper ,1995,27
660,Sasha,Roiz,1,74,The Day After Tomorrow ,2004,19
2220,Esther,Rolle,1,290,Driving Miss Daisy ,1989,24
1196,Mark,Rolston,1,140,Lethal Weapon 2 ,1989,24
826,Ray,Romano,1,94,Ice Age ,2002,22
2431,Andy,Romano,1,322,Eraser ,1996,30
508,Rebecca,Romijn,1,56,X2 ,2003,26
508,Rebecca,Romijn,1,124,X-Men ,2000,27
1308,Michael,Roof,1,154,xXx ,2002,23
119,Stephen,Root,1,13,Finding Nemo ,2003,21
119,Stephen,Root,1,94,Ice Age ,2002,22
119,Stephen,Root,1,252,Dodgeball: A True Underdog Story ,2004,37
